ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.14619710916228,188.1618263605204,19493.699629624192,7.828136955975117,325.7404658047796,373.63660198461486,13.024401288373006,73.9501651825706,3.7878665433686347,1
7.026143418995258,192.9384610073029,18834.31299898974,7.704021874259663,349.05576141470925,394.6918077294205,12.68144559980687,73.8830353854469,3.5665949075933185,1
7.0641323420855615,177.10002308496524,18385.045718468587,7.774457284361509,339.0637556704209,379.17675391468305,13.71134001692411,77.22949527610321,3.7908876870517063,0
7.026012103627196,184.50875997180484,19217.062667396756,7.447965830579763,339.81772709058544,363.94094340533655,12.929223342613465,73.4144356621078,3.7255146831725092,0
7.327762440338289,170.8491749214286,18076.32226262726,7.684810854589783,311.2315703797736,394.280806869407,13.832589567941467,75.29690945876042,3.9772310740350303,1
7.098340335231599,190.86422411759872,19005.166550762766,7.8286921577548885,314.5572635289386,387.9053159408918,14.525439916537831,77.63305905396186,3.9653343188106067,0
6.969940258236457,193.26444215628266,19023.816666609328,7.642873541733254,293.38002710016053,385.55941080203775,13.48448182841849,74.27801376394602,3.8831287665862138,1
7.201142926605343,182.32306453411383,19379.196648756664,7.777633615722808,318.845253911407,387.71933526975107,13.08395427892375,80.13126408763935,3.73711025028912,0
6.94988090270975,202.235183703275,20467.90637106744,7.827833312982457,341.00309877234037,408.16898894503703,14.201804883481328,79.26850505220598,4.040713029502966,1
7.12568257969778,175.13537350595482,18951.391359334855,7.725667992303147,335.4857734110688,405.6196220469682,14.794444676023941,72.94549798278437,3.576060979962726,1
6.859032280676984,172.82578911666047,18373.945332453008,7.792061067983611,326.22082500358067,370.6341835193845,12.883609808737505,74.39100592573041,3.595689717057673,1
6.9366817153868405,189.17254983844182,18683.616464049053,7.6454051465093595,328.7202136337287,398.78275856786627,14.762832177877359,71.32964463029971,3.768997903955648,1
7.1242067287001225,197.13524088496038,17566.686287782948,7.743260796350405,320.3570255351521,383.6678944767908,14.760645887511977,74.72980324816129,4.075992196455085,1
7.190804368250234,203.29934146889968,18254.949612198907,7.848972912093311,331.56896927381183,385.08016705406766,14.862839497979536,78.23354633950696,3.75342958078847,1
7.121072028082408,182.55829425862714,18437.803562865054,7.790315115307305,338.6089495331629,358.3841402303448,15.060380869278617,75.56378281504179,3.7559368921879392,1
7.085779492930398,197.44093955413993,18364.25602985624,7.694092338584814,308.7265766538494,376.9242985340725,15.79522273437681,77.54230869766985,3.590653505942208,1
7.062975263070176,186.6272626805648,18797.602293446937,7.799017622390857,332.75947404084974,369.0978869088148,13.883947761475014,73.05652822865241,3.9042160789242564,1
6.918195895499796,185.32907830730332,18173.137481555495,7.862483318190265,340.6986208618434,389.0877141469666,14.231865810459645,78.30499462594271,3.9051676855023616,0
7.011485502049019,195.5532621956067,19418.159929477017,7.5047008479003,323.7920213502395,392.0482928532626,13.838860288222829,75.24436059580964,3.883618524064081,1
7.043358286316995,193.3140676391103,18700.13265090009,7.9200049634919,337.7912100396542,353.72785153125545,14.151476988813819,76.52752743395732,3.6973729990305344,0
7.229987352868002,171.7415336264607,18694.04198460604,7.726482608553793,364.3135390242046,378.73156325934286,15.29527799546189,76.28992083408727,3.687197803004083,1
7.142252476345895,201.29196483606438,18489.942547201837,7.8250660254004565,327.6908825347022,392.66692554840847,13.14507973939316,73.62379771971939,3.6101918260976014,1
6.883210571955059,200.35840033609202,18799.418984532913,7.92494521575636,333.93455382636165,376.72580887347596,13.506671417827894,73.8917599448124,3.7910138359773713,1
7.139850469741102,180.94495373296954,19228.578324248294,7.592480832677691,319.7401039309991,387.88171892316245,15.178953250801033,78.68912028354002,3.638124786269748,1
7.052648969980766,190.83112468475895,18144.494969929234,7.678185615668271,331.2740340350836,383.27802565710783,14.912114731544689,77.40250756016385,3.6253858893725543,1
7.016763363085639,191.78189576845494,18278.394324831483,7.7326566257505585,334.7747124242786,383.16222941334,13.87868816394633,78.87517750844702,3.72436245535527,0
7.1752138017974865,189.52315508718158,18505.42560541437,7.66856824349927,331.4445532204527,375.69474209643414,14.788361810885524,77.23436659468484,3.7157657662799473,1
7.226775216160926,181.67339859061502,17837.80184997657,7.994531896267617,316.20658213087137,364.1791694405318,14.404937561979409,76.82344026448038,3.7093545899861007,0
7.214513378358808,180.49911598458405,18175.16318338971,7.659118331139386,331.58907962187556,365.3371111677778,15.270922019109507,72.59581892029236,3.841251830746304,1
6.996806952291284,186.75265296062122,18394.921148074776,7.698102287080213,347.345169668817,387.6415907500232,14.205669438017717,75.88843913782328,3.7903802737366346,0
7.061978192101126,198.35126575348824,19260.15530231196,7.796451604906642,334.6287252628649,379.2370475574231,14.916295458876789,76.43805753890231,3.7421603840435558,0
7.140733280865861,192.2617013113018,18868.203271342652,7.614420299596895,341.06939353027377,377.3125933758311,16.123964837805772,80.91786631418677,3.804032601053281,1
7.219956354651135,183.4126906502085,18824.018477948506,7.718791822269179,326.02637335510894,373.83601708020655,14.596866532620933,78.05387403565976,3.649796226789774,0
7.041079102117797,194.4695492328874,19245.106247593685,7.811084143200141,338.40848402231205,375.2820783032794,14.186855270941727,79.97452149948883,3.7938248111278425,1
7.077170739282408,159.42793197244265,18611.99623993829,7.726921896264501,332.5037820441623,391.75386087308897,14.689772338020648,77.85161127083222,3.7997765789638893,0
6.963961279888412,198.11931617557408,18950.141425441507,7.757914066250423,317.0695752093868,374.91593446441044,13.877082392341093,74.8910547417511,3.5826252797078557,1
6.952910355405567,170.16068493778107,18633.873595997673,7.701494934962652,332.99626460544135,362.66266110926796,15.934157090965817,76.76493124881297,3.9107509310451536,1
7.19991094517773,183.49180383682352,18869.997674180962,7.574000391082109,316.5578620695886,388.05943684386716,14.284539097006867,77.03433036874173,3.664253288616952,0
7.266767897595066,176.16231258768687,18326.670412637945,7.811619926961287,321.0596852204422,376.5041178437093,13.946079353370406,74.37565999493503,3.791859158779407,0
7.091145389954186,174.4683125805928,17137.633501521155,7.99711980131588,331.37537243020563,379.3824758715141,13.525619502433333,75.63052798937485,3.9329063715892945,1
7.223397826360643,198.23605977246422,18613.977452663177,7.772381500921571,332.72932004791704,398.5841045734322,14.969782102026096,76.03456160996085,3.9015565502813505,0
7.144467998526325,182.47295194189886,19611.447590924246,7.799153215230504,314.07951583654454,378.7495238000927,14.797914361745077,80.13186095364013,3.784508537390745,1
7.02067387563696,190.35393563350607,19293.35645967821,7.859650743410661,342.2236366473745,382.5229408562813,13.778404384854815,71.79343116249925,3.732397931671528,0
7.144438435720146,186.54583884988068,19318.45746923765,7.605725877620351,336.1765704918136,364.6379245441718,14.580692489105902,79.22752288590145,3.9044238639429527,0
7.289122219673867,191.61744965473216,19491.895866787898,7.990335918867164,320.1582556212952,376.32390670531936,13.022890608370126,74.38099899714764,3.8685985235246867,1
7.095594708093212,187.74358669973154,18756.79624217991,7.79618497353913,309.7089780349194,386.4254683346226,14.288199759725929,73.3964005523115,3.6987985244040695,0
7.292393918088766,174.5814570482608,18826.405314899468,7.981191538118991,327.1819816218552,360.05187054773137,14.488274447417599,79.16899154004307,3.6756174185374175,1
6.777867210788344,196.64322468635515,18304.31694279592,7.675132388812343,323.405050050474,381.44676809271476,15.42562218672176,78.155530135954,3.5078657536278843,0
7.201063933961022,182.220752534513,18497.515922971368,8.00528980637633,330.41949572289576,380.2278735654036,13.574086921461959,79.33768137287551,3.8002269087481264,0
7.110703604270691,171.93328423823343,19094.478205086987,7.870319017652817,324.44422427796144,379.5029788250915,13.194885782100107,78.31116231863463,3.76914042886276,1
7.063233036813394,182.85611945691377,19471.238100523246,7.841573301824329,303.8138154825572,391.63504754308434,13.480985866250473,81.15930382811054,3.929200574401441,1
7.111283217912866,201.52639351109278,18610.667272155977,7.800286959904319,324.12767729354493,383.07425182468785,13.151390110142044,77.76381553473018,3.8271498265033808,1
6.855601750257595,195.22960188212886,18411.59763945742,7.737835941284418,325.1656066070746,397.00641033113715,15.148676279214289,76.1460531559567,3.955206190256783,0
7.072988395767963,183.62527065657167,18700.338223481544,7.925370319330797,336.95011031298,366.8957305538411,15.3070574313769,77.27568854999562,3.6884246318936853,1
7.143911779258233,183.61940912771522,19085.14789023793,7.788165083482466,320.2401675081345,380.6558825955201,14.389248075621136,79.31268758812088,3.9294578175168633,1
7.281726890165254,183.88677871695282,17775.030948614192,7.515425915397529,350.061179891372,380.02900516326787,15.062483880105933,74.73707782213882,3.7105445989698937,0
7.036271727078641,207.10159028835824,17229.009776951792,7.625416043315248,305.0159570144522,365.9739522249389,14.250086275896267,75.02544877622921,3.8821111246406055,1
7.000584870278722,190.69689054142884,18347.312498641095,7.7459482278866645,345.4503193959919,390.64993409618285,14.078937849416404,75.80114228131976,3.5884410822543193,1
7.038302243334989,191.16252769579845,17917.981474317254,7.810119425978223,326.1856237103884,407.320017096308,13.90117275320833,71.73950069903705,3.8108771237931,0
7.212560965173779,196.97248392090032,18374.47284080302,7.762676435037124,339.7846218898137,378.7928258052817,13.918093057976886,76.81232896474087,3.519377901047255,1
7.140424357219248,189.31132611084678,18605.328278312543,7.927756673494069,330.00121449261087,385.15235087782037,12.99356848055034,72.2336369080121,3.7449204638970204,1
7.034858879290812,184.492637949369,18409.637876155157,7.517492440101119,343.2972218030924,380.02963486267845,14.347436510226142,76.6200184769511,3.8378257063843875,0
7.163113113402596,185.0994592262853,19630.486571444748,7.78858285317958,324.1400350836702,370.3068515904772,14.119864738225615,78.45725788580464,3.7115882792076107,1
7.1119369864237925,186.30694567069997,18909.32076520603,7.534720896120121,315.21636295940584,356.818834988207,14.706892213455935,75.42132062522202,3.6420602998041716,0
7.219107890332206,186.63971259206218,18892.49129501763,7.868320390899944,346.82209311025986,370.40201031385396,14.21987557200075,80.29358271498859,3.891109241319789,1
7.01367315814339,194.04298792327063,19098.60126195546,7.757775348927419,327.5762361611669,362.0426559092609,14.02843681377714,73.19639345393476,3.7664136376856465,1
7.059709545391328,187.50280290238865,17970.435381126998,7.824305053005142,331.77974222371654,399.7599923236456,13.499092863152203,79.19459374347254,3.715711339324291,1
7.051785044719081,194.09148667897924,19365.68067201366,7.65819805749905,344.49158547240535,377.59769177387227,14.203908898689814,78.02713853166757,3.7855016220337547,1
6.92004121257493,186.21871520489543,18651.463527037093,7.935585699969734,316.0527652925568,374.78588471425434,14.701569934186441,72.6183874144535,4.126237930743492,0
7.136411958798596,187.76113827507893,19129.52644100528,7.9048178472155755,336.4712159049006,389.83199581456915,13.295760487631165,82.63173041859291,3.9314738551991306,1
7.132100246254658,167.65869725535492,18013.34178686947,7.845521094394028,321.5989950406045,365.3344194082244,14.215355539583646,76.35581019323196,3.9326650025240575,1
7.10062876806151,195.86946496761274,17704.623764228014,7.75323814631461,327.34176173650116,369.6577829185054,14.324116774489447,74.51515907260638,3.837194379769463,1
7.071154366327727,190.35378651491303,19223.960312815623,7.845043928201878,329.9068346097475,379.8292811828878,13.613501800086595,73.317213553635,3.801862248607287,1
6.925961188287556,196.66009862094103,18941.137237897194,7.6785154287723,310.1777451568841,391.5328386366859,13.710786357183963,76.00232622470944,3.465355071592151,0
7.048276017052306,158.96610304006202,18122.1234980055,7.8807242403888775,319.2284657503349,385.11170998538654,14.322299642129991,76.21180971007361,3.690838737240493,0
7.057858654668446,207.21412950265346,18142.872353699644,7.983472399059383,345.95098501504225,382.02518735161067,13.30317064709126,76.73218091830205,3.716892692470049,0
7.001349251859651,185.648861808996,19420.98131564527,7.908556200004209,340.1184330930754,379.95165870913513,14.4114436017769,75.82639457361084,3.533795901694287,1
7.080167759039667,197.72649985602055,17938.033368757533,7.67557636034137,328.2141041815101,383.87581899896924,13.48104084657615,77.93233549562574,3.628012311503623,0
7.149683470840668,176.93437670291092,19752.336859864557,7.816773880222189,332.0503032998438,381.4566091529518,14.94410535942224,75.62319365695267,3.519883662336407,1
7.331931848781817,192.93125890886617,18123.040116445765,7.602644301234749,325.30834107334977,366.4525025271431,15.896695292294423,72.12317275760518,3.7749674514109794,1
7.121466683035001,176.80361207911744,19108.969632711138,7.844077567885441,346.0201213968208,379.5613538647129,13.506890234402942,76.16214905108602,3.8875174093707847,0
7.131669274081878,180.9623159951248,18489.478889161892,7.828316159889527,326.4863136082554,365.91993360954956,14.549130500592776,71.14484090597874,3.925337658423591,1
7.090845876397007,205.52659753569688,19086.416764138474,7.528012244231561,331.90876373266184,379.98777707619485,13.607018736100395,77.30021790639346,3.834468007217961,1
6.864061349908282,185.15431649594134,18351.42713328405,7.619644342531136,343.37845427084375,373.1445716755204,14.927743252664165,74.28485405068011,3.653490249362001,1
7.0967397634838845,189.10461094291526,18595.710844179433,7.733356750743274,319.2468531011614,409.93567203193675,13.204669057185818,76.86951592298387,3.5262881360784126,0
7.107406111950669,195.42169833984315,18726.213834262522,7.7310633550085015,348.5570588799416,378.51399208351097,14.509067784245712,79.472395780594,3.5492943064445592,0
7.4028886478153,191.79788318286973,18057.973966685022,7.613472001464639,309.798350282697,361.8930420357491,13.497751038673153,74.35396065041373,3.6133617613570084,0
7.076346639975144,188.45595865591508,19174.590370423633,7.820340821056867,349.4460022101661,377.36536779134104,13.995352589356164,78.90052787647667,3.663278133887491,0
7.137079289245982,190.5325887401251,18371.22271544673,7.802545193330448,324.3242950291461,385.3270174430752,13.379675069992274,75.51968659514635,3.759022400458188,1
7.095731722457972,210.2635234364243,18553.553248930413,7.74485809153089,325.95502525388696,399.38552920277965,14.76441468429965,80.46567083727064,3.646823593930611,1
6.956295364247052,186.44228695053732,18062.99523504679,7.6721870303059045,305.28733855152876,371.81907612493524,13.524654677733873,75.67403641192227,3.824513098032854,0
7.240525389374609,188.9465099648309,17058.505781033728,7.905721503023879,323.2940025793721,359.7222859379008,14.562397096061304,74.59883162006447,3.7494986770632552,1
7.19246024918288,197.16966159128992,18577.62289782445,7.984239358010733,315.9542605547369,388.9510060490569,13.892909028588939,78.0545114996763,3.7813848250253863,1
7.197267984987815,197.70078292281406,20245.581018917117,7.70741847486403,321.37627802858674,362.1810436091039,14.064472589645119,75.51425750298006,3.9297336110948984,0
6.9881786182824435,198.48969304466422,19202.63688272599,7.690774626199361,327.2772534801353,373.6865955190171,14.260395023060875,74.59666798276754,3.625016203608389,0
7.272492370867165,193.1824994316392,18687.66132510472,7.83357107810869,341.01675453310685,375.8615733937057,13.580806837601614,75.41914146757156,3.8349827828127885,1
6.927623614140312,175.93644455891405,18531.585642688115,7.723664579631486,331.60465687560287,378.15169990425363,14.307174645394758,76.39910144404861,3.7781650857756874,1
7.1721619489619055,202.81057099191347,18714.39220573336,7.7519595031684565,332.8602079655121,387.3956524804474,15.293381151355662,79.53596873466128,3.7362077782087257,1
7.369345891432329,175.90411084935883,19050.49801635447,7.865724378083941,315.2552695355752,370.6717181234762,13.568650710235667,72.12515508267825,3.89624868355233,0
6.9782002765338955,189.9293174603357,17943.542150196765,7.522895091988392,317.94978245908896,375.66533052984045,15.025511578967643,76.5522077158778,3.89542898467097,0
7.030366100550628,179.69909289836173,19413.86199591494,7.940611954912766,351.56736923926917,378.82615336164463,15.269295503688149,77.9135120401369,3.6557102248980025,0
7.112253471581765,186.37918188668496,19158.290937100435,7.77940616284,319.77593681784526,380.822456817411,13.540214236301182,76.93757451907379,3.756079325761952,1
7.0380909171249435,190.18220955380554,19160.087511572532,7.716745409984163,349.7793091106056,380.1917662809809,13.06286386101092,79.46287331964426,3.8169277091045846,1
6.909325138007496,190.1105320107801,18980.89838649332,7.758451500684102,325.9504778290616,384.3115811917764,14.375608445201939,76.33183323053247,3.7441497334608314,0
7.108430737126461,191.08392265355693,18712.566915354524,7.765137684985879,329.02870516572546,389.27996031933924,13.741007444894262,76.08255051213318,3.856822902164608,1
6.96937551376343,202.61969147489157,19131.051524150575,7.54595151494459,342.42913760875956,383.78321183446894,15.546116738077341,77.83983058122064,3.816925126810184,1
7.1582345398381975,191.38992154219838,19079.13074899689,7.9634718073778155,344.9575619539817,384.5257440897513,14.176006264681963,76.72464468821528,4.020645366431298,1
6.986944461665313,184.6367201568765,18473.192777492673,7.775348277687733,327.60971080145475,359.724780974763,13.550641072781994,75.61690786090035,3.5790492348640677,1
7.290585218464179,196.33174627475364,18332.536539116554,7.8273324176717916,324.1289806646306,379.6118921293151,13.292906006934178,77.6675013884408,3.763922145154932,0
7.003688504913858,198.5133124566512,18765.251658098456,7.893147599373743,328.2984044826468,384.8415356355772,14.964316565815288,75.02400177102143,3.6606987101046986,1
7.060398217997961,175.11754265322125,19692.34056228925,7.6378432709376005,333.24012133538656,387.8802271873919,13.7232429985336,75.11753673618381,3.8593292233714194,0
7.200032850483769,192.78245003121083,17906.19740743586,7.831275751978734,340.1825761029044,370.56553064313266,14.182746449277738,75.30569432906019,3.5676387901848226,0
6.948648727399097,193.78690303246674,17759.86707404369,7.735362444659019,329.05306913996145,370.97134346361935,14.864122825577452,79.560599371479,3.8254765424568804,1
7.127969249013402,184.1197758819753,18805.549863685166,7.879587318932195,336.764741948947,372.0060964273563,13.788189004626025,69.21416352920124,3.697264300754374,1
7.260730729366554,200.31596078917437,18732.599918486965,7.494698635595013,349.5553759733647,385.534789545427,14.115684525260988,77.39483197213983,3.6835924980830352,1
6.902338381260147,185.54755803068844,18811.046950889213,7.7571754210197845,333.78403020287635,391.59511565658954,14.1376210026616,76.5775217528332,3.590051046280102,1
7.122703208697316,188.21549963574387,18856.28244303414,7.6919841999773535,332.9100946526997,374.03617253421834,14.660542194449103,72.6979245240878,3.7189278955446086,1
7.131956074371003,185.32477559638804,18557.011123674063,7.8259425752755885,309.9432675469488,390.0611276775892,14.591371419182169,77.20059211565895,3.9224127181998543,1
7.196135605697639,187.15079520194286,19654.443311127692,7.830832144638169,295.99403312847056,380.5042760192522,13.98554322215972,77.5761358621169,3.7766923124617127,0
6.947900323588563,176.38875934174897,17674.42137686908,7.678420523133059,333.87268392649656,377.4859053849819,14.197555050321494,77.83374517284089,3.862424740213216,1
6.9376321531656755,173.06122983364335,18169.24434609077,7.677831934364197,327.81030540059606,376.4248403045439,13.872227332410203,70.50164933030653,3.998594790941947,1
7.164179714307011,202.4337877043241,18633.852450759634,7.755677917337499,322.5413748159083,388.0954916360061,13.046009921991347,79.59072935680756,3.8146354369830493,1
7.136518247898381,178.8019566414705,17647.33266882668,7.653958421087758,332.0554064588623,382.9663075729284,14.342465080370404,74.83126305650354,3.7066204452984772,1
7.130801454856629,177.40395706097493,18587.343325774866,7.878967784989545,328.2421558346562,406.724934448606,15.563740788766479,78.05299438938664,3.841357884289124,1
7.142600452948044,166.15656298341847,19764.37881837361,7.72221796924067,343.14948537277746,368.61788893139754,13.489734047642946,78.17628530318201,3.7085249831260754,1
7.0163818419001975,180.81525954826506,18713.380400196766,7.393783608921215,330.0803740091944,385.31170367989944,13.572435054408812,74.51693909800302,3.713761023214305,1
7.12855870640025,174.19333826139868,18847.792697390374,7.721491306190471,319.62886578236595,372.5530805091998,13.499440478409788,77.99393938947334,3.580413131279833,1
7.136037190456995,202.89365501139886,17892.707331507983,7.635593810921509,341.42293674401344,368.41002924103987,14.691374808827373,75.62802655948447,3.901632810103762,0
7.0121609142786845,196.7743826197645,18305.14366088982,7.558883664519964,326.27580531118554,378.8676125777143,14.48508346928158,71.8146107532311,3.7293115268319554,1
7.329421994672992,180.33914543071486,18459.639933244147,7.609854808849041,335.6060946710713,380.67327794199474,14.031549424870457,79.14139506577806,3.8039124882300475,1
7.158264111342486,208.8021358721753,18496.46386300492,7.784159417693152,323.0102552777587,414.55025334580415,13.464107048149952,74.74687296369704,3.6439611968056314,1
6.953513260602187,196.50286107653628,19521.052665429135,7.941949942597333,320.8470677190744,376.7566685885573,14.219018817743528,74.5671629862088,3.8372470784536263,1
7.180732070034607,183.85584026767896,19057.27066574923,7.810531685583125,330.0560010615505,365.2317509904265,12.98100108233885,75.588277836274,3.6799446106289393,1
6.980149818952368,162.80735359202154,17987.97258519643,7.691507588377903,329.1609521926563,382.3259160190167,14.257160379807335,77.11579080726962,3.761391319149683,1
7.196782606198324,209.17485671487947,18857.91704852909,7.829002176150829,335.0200607472689,353.7259792659579,14.801154707742054,76.37045615366408,3.8952729645801263,1
7.242464862268967,173.54982856659805,19019.173155733843,7.710585483442333,325.6294859705351,377.8797489742246,13.215173366176344,77.73970993846382,3.8838396754556426,0
6.999086104272277,171.07359403542355,19430.40763019619,7.680106259670523,305.96045316894737,379.19522582697084,13.004987299738406,73.47011768947847,3.7771070899260546,1
7.218460013185608,196.8978268080476,19712.53339546059,7.620604775708368,323.5702828790342,388.68011133998283,15.330068435468336,74.82074566058733,3.5478153772467667,1
7.150756950025345,210.61524059032817,18049.70559284028,7.54328194621381,338.9594959063867,390.86102093559646,13.69292711067089,76.23761831464917,4.173005145166003,0
7.201083319833445,200.39887423282727,18180.54465409359,7.719536881951283,325.2690262743126,372.86533145077084,14.99871725845332,80.79296064536335,4.00925993543175,1
7.333236131677672,192.45827908869572,17894.3645675408,7.7904549551250115,325.9087964184377,377.16516520470884,14.03494148152874,76.24255966081384,3.8748990648804362,1
7.069826240681204,192.7568410770182,18550.081099107127,7.757495164863698,341.3753895623927,369.66683694173,14.02899633885608,78.95473821727585,3.6810919820703036,1
7.007318031599667,195.26051598176957,18998.760691447216,7.71616642220965,320.06736018896686,365.25753100126946,14.477557665359853,76.58721056456126,3.765083484920164,0
6.990622273208199,194.34594264242756,19332.5108736732,7.6476035047313164,309.64350607546834,382.7752510978727,13.489525059312616,75.40597955719443,3.708639979079543,0
6.999685186107148,189.72175287611967,18651.343898634816,7.848717961635405,326.9846715041682,363.4847168765356,14.248994520551326,75.94191720600571,3.945965026915628,1
7.090519310955948,188.0085999436695,18495.09777792938,7.599539516464705,322.92540148027666,373.94886404759717,13.864972257366755,76.11903997226803,3.8144709377057664,0
7.141949209875872,186.39413861389883,18797.219917516657,7.870431924416509,316.87717007797926,366.876428276098,13.163400501533477,77.86542744720602,3.6770264158809107,1
7.134022843977545,179.7021057069516,18164.986833260067,7.640295150344182,326.79964678842,385.6964408263734,14.402147897688863,79.6093269327455,3.7181821295607684,0
7.201713272327583,184.2832450331044,20038.610106531076,7.672621390882855,335.1665842813322,400.9456777348399,13.953271003346899,77.31358662865865,3.927230403800718,1
7.101598756951247,170.6132624063083,17670.092644643166,7.5801717003070594,328.88346278810604,363.143581021671,14.032679752963512,79.1851319240821,3.9901191077244653,0
7.278731505503306,186.04813540083535,18818.349377031715,7.705109573225417,332.8514809913119,356.4258537819867,13.245834829170018,74.3176763231854,3.980695016910985,0
7.06745689351923,177.43107129224762,19996.372117240724,7.89622291719792,351.75158275790324,377.4785824660549,15.339006134438366,75.5621189869436,3.879410734377294,1
7.434481274301501,176.31796227713514,18704.356148348124,7.836731518650085,324.6981340704305,379.1912362691045,14.80503223882477,74.86165072250705,3.746826208705113,0
7.176934190100998,188.74126015789304,18578.25630114091,7.8966253621161115,332.4922494273362,381.66378733306004,14.870363828020803,77.2112636556421,3.3543360357567624,1
6.994600984648785,200.47369053060515,18471.011634989358,7.837574606238272,322.61124915809665,373.5627608877142,13.921788650868912,75.68804755853564,3.8190219880478153,1
6.968319407560787,195.88871654865068,18584.436633868434,7.6271653379699185,318.3813050282468,376.5557389683008,12.85805040338418,78.1507231545611,3.7797598539506008,1
7.159326453019166,171.79856008935542,19579.480635538188,7.727189944095025,321.6615648023553,383.4771457061847,15.60911160690233,74.39410376250265,3.7983819466008835,1
7.072522254088901,177.42103351170266,17283.02663740284,7.669028245546906,322.99334453584345,391.67490816582483,14.104351328999629,76.59733469195695,3.7870776062162923,0
7.18779593491799,196.1060625197314,19682.355497382574,7.9422002466781185,333.5100963032485,355.18288365073386,13.590538302636146,78.05365073170462,3.6058400118272624,0
